Stage Number,Time since start of test (s),Time since start of stage (s),Radial Pressure (kPa),Radial Volume (mm3),Back Pressure (kPa),Back Volume (mm3),Load Cell (kN),Pore Pressure (kPa),Axial Displacement (mm),L/C Pressure (kPa),L/C Volume (mm3),Local Axial 1,Local Axial 2,Local Radial,Base Pressure (kPa),Base Volume (mm3),Back Differential Pressure (kPa),Axial Displacement 2 (mm),Pore Air Pressure (kPa),Pore Air Volume (mm3),Atmospheric Pressure (kPa),Temperature (°C),Mid Plane PWP (kPa),Back to Cell Differential (kPa),Total Volume Change (mm3),Undefined Tx 1,Undefined Tx 2,Undefined Tx 3,Undefined Tx. 4,HCA secondary control axial load (kN),HCA secondary control torque,Internal Cell Pr. (kPa),Internal Cell Vol. (mm3),Rotational Displ. (mm),Torque,Local Int Defmn 1 (mm),Local Int Defmn 2 (mm),Circumf. Defmn 1 (mm),Circumf. Defmn 2 (mm),Circumf. Defmn 3 (mm),Outer Cell Pr 2 (kPa),Internal cell Pr 2 (kPa),Rotation 2 (°),Secondary Cell Pr (kPa),Secondary Back Pr (kPa),Axial Force (kN),Axial Strain (%),Av Diameter Change (mm),Radial Strain (%),Axial Stress (kPa),Eff. Axial Stress (kPa),Eff. Radial Stress (kPa),Deviator Stress (kPa),Total Stress Ratio (%),Eff. Stress Ratio (%),Current Area (mm2),Shear Strain (%),Cambridge p (kPa),Eff. Cambridge p' (kPa),Max Shear Stress t,Volume Change (mm3),B Value,Mean Stress s/Eff. Axial Stress 2,Excess PWP (kPa),PWP Ratio,Lower Chamber Displacement (mm),Lower Chamber Axial Load (kPa),Specimen Air Volume (mm3),Matric Suction (kPa),Voids ratio,Degree of Saturation (°),Specimen Water Volume (mm3),kRT constant,Permeability IN,Permeability OUT,HCA Outer Rad,HCA Inner Rad,HCA Sigma Z (kPa),HCA Sigma R (kPa),HCA Sigma Theta (kPa),HCA Tau Theta Z,HCA Ez,HCA Er,HCA Etheta,HCA Gamma,HCA Sigma1,HCA Sigma2,HCA Sigma3,HCA Eff Sigma1,HCA Eff Sigma2,HCA Eff Sigma3,HCA E1,HCA E2,HCA E3,HCA P,HCA Eff P,HCA Q,HCA B,HCA Eff R,HCA Alpha,HCA Ev,HCA E1 rtv
1,1.8,1.8,573.8066,104537.2,479,0,0.0929,480.5182,0.025,0,0,0.0528,0.0522,0.0518,0,0,0,7.6018,0,0,100,0,0,0,0,0,0,0,0,0,0,580.1452,16024.05,0.4932,8.0924,0,0,0,0,0,0,0,0,0,0,4.6001,0.0129,0.0065,0.0065,585.6279,105.1097,93.2884,11.8214,1.0206,1.1267,7854.988,0.0129,577.747,97.2288,5.9107,0,7.2613,99.1991,1.5182,0.0144,0,0,1525243,-480.5182,0,0,0,1.53E+08,0,0,49.7398,29.5609,588.8247,576.1694,564.5209,39.7404,0.0129,-0.8866,0.8818,0.1796,618.2296,576.1694,535.116,137.7114,95.6512,54.5978,0.9,-0.8866,-0.0053,576.5049,95.9868,83.1136,0.4939,2.5223,36.4986,0.0081,89.8977
1,2,2,573.7317,104538.4,488,0,0.0922,481.9683,0.0379,0,0,0.0528,0.0522,0.0518,0,0,0,7.632,0,0,100,0,0,0,0,0,0,0,0,0,0,580.2296,16024.68,0.6449,8.2854,0,0,0,0,0,0,0,0,0,0,4.5992,0.0195,0.0098,0.0098,585.4746,103.5063,91.7634,11.7429,1.0205,1.128,7855.507,0.0195,577.646,95.6777,5.8715,0,16.1821,97.6349,-6.0317,-0.0583,0,0,1525243,-481.9683,0,0,0,1.53E+08,0,0,49.7415,29.5619,588.5223,576.1539,564.2126,40.684,0.0195,-0.89,0.8784,0.2348,618.8283,576.1539,533.9066,136.86,94.1856,51.9383,0.9094,-0.89,-0.0115,576.2963,94.328,84.9217,0.4975,2.6351,36.6829,0.0079,89.8657
1,2.2,2.2,573.9787,104548.4,488,0,0.0916,483.4985,0.0525,0,0,0.0528,0.0522,0.0518,0,0,0,7.6567,0,0,100,0,0,0,0,0,0,0,0,0,0,580.5133,16024.05,0.8107,8.4348,0,0,0,0,0,0,0,0,0,0,4.6008,0.027,0.0135,0.0135,585.6344,102.1359,90.4802,11.6557,1.0203,1.1288,7856.096,0.027,577.864,94.3655,5.8279,0,10.9392,96.3081,-4.5015,-0.0441,0,0,1525243,-483.4985,0,0,0,1.53E+08,0,0,49.7434,29.563,588.6285,576.4146,564.4059,41.4128,0.027,-0.8939,0.8746,0.2952,619.6647,576.4146,533.3698,136.1662,92.9161,49.8713,0.9232,-0.8939,-0.0216,576.4831,92.9845,86.2949,0.4988,2.7304,36.8491,0.0077,89.8307
1,2.4,2.4,573.7798,104555.1,488,0,0.0916,485.2307,0.0675,0,0,0.0528,0.0522,0.0518,0,0,0,7.6674,0,0,100,0,0,0,0,0,0,0,0,0,0,580.1631,16020.92,0.9687,8.4872,0,0,0,0,0,0,0,0,0,0,4.5996,0.0348,0.0174,0.0174,585.4359,100.2052,88.5491,11.6561,1.0203,1.1316,7856.709,0.0348,577.6652,92.4345,5.8281,0,25.3282,94.3772,-2.7693,-0.0276,0,0,1525243,-485.2307,0,0,0,1.53E+08,0,0,49.7453,29.5642,588.5109,576.1593,564.4286,41.6654,0.0348,-0.8974,0.8706,0.3528,619.8401,576.1593,533.0993,134.6094,90.9286,47.8686,0.9394,-0.8974,-0.034,576.3662,91.1355,86.7408,0.4964,2.8121,36.9404,0.008,89.7971
1,2.6,2.6,574.0012,104566.1,488,0,0.092,486.7086,0.08,0,0,0.0528,0.0522,0.0518,0,0,0,7.6994,0,0,100,0,0,0,0,0,0,0,0,0,0,579.9979,16019.67,1.0732,8.422,0,0,0,0,0,0,0,0,0,0,4.602,0.0412,0.0206,0.0206,585.7039,98.9953,87.2926,11.7027,1.0204,1.1341,7857.212,0.0412,577.9021,91.1935,5.8514,0,16.9502,93.144,-1.2914,-0.013,0,0,1525243,-486.7086,0,0,0,1.53E+08,0,0,49.747,29.5652,589.0217,576.2366,565.2164,41.3411,0.0412,-0.9008,0.8672,0.3909,620.1395,576.2366,534.0986,133.4309,89.528,47.39,0.9512,-0.9008,-0.0428,576.8249,90.1163,86.0409,0.4897,2.8156,36.9691,0.0076,89.7744
1,2.8,2.8,573.6707,104569.9,488,0,0.0929,487.9008,0.0894,0,0,0.0528,0.0522,0.0518,0,0,0,7.7195,0,0,100,0,0,0,0,0,0,0,0,0,0,580.0876,16014.66,1.1451,8.3677,0,0,0,0,0,0,0,0,0,0,4.6006,0.046,0.023,0.023,585.4976,97.5968,85.7699,11.8269,1.0206,1.1379,7857.589,0.046,577.613,89.7122,5.9135,0,58.7522,91.6834,-0.0992,-0.001,0,0,1525243,-487.9008,0,0,0,1.53E+08,0,0,49.7483,29.5661,588.6398,576.0627,564.2703,41.0714,0.046,-0.9028,0.8644,0.4171,619.2958,576.0627,533.6144,131.395,88.1619,45.7136,0.9596,-0.9028,-0.0492,576.3243,88.4235,85.6814,0.4954,2.8743,36.7379,0.0076,89.7586
1,3,3,573.8646,104583.3,488,0,0.0936,488.7777,0.0965,0,0,0.0528,0.0522,0.0518,0,0,0,7.7282,0,0,100,0,0,0,0,0,0,0,0,0,0,580.0814,16009.03,1.1891,8.2638,0,0,0,0,0,0,0,0,0,0,4.603,0.0497,0.0249,0.0249,585.7814,97.0037,85.0869,11.9168,1.0208,1.1401,7857.88,0.0497,577.8369,89.0592,5.9584,0,29.2508,91.0453,0.7777,0.008,0,0,1525243,-488.7777,0,0,0,1.53E+08,0,0,49.7493,29.5668,589.0815,576.182,564.7571,40.5591,0.0497,-0.9042,0.8622,0.4332,619.2627,576.182,534.5759,130.485,87.4043,45.7982,0.9647,-0.9042,-0.0528,576.6735,87.8958,84.6868,0.4913,2.8491,36.654,0.0077,89.7484
1,3.2,3.2,573.7317,104610.6,488,0,0.0935,489.3753,0.1021,0,0,0.0528,0.0522,0.0518,0,0,0,7.7393,0,0,100,0,0,0,0,0,0,0,0,0,0,580.6344,15999.64,1.2049,8.1423,0,0,0,0,0,0,0,0,0,0,4.6019,0.0526,0.0263,0.0263,585.6244,96.2491,84.3564,11.8927,1.0207,1.141,7858.108,0.0526,577.6959,88.3206,5.9464,0,49.3215,90.3028,1.3753,0.0143,0,0,1525243,-489.3753,0,0,0,1.53E+08,0,0,49.7501,29.5675,588.5536,576.3049,563.6193,39.9611,0.0526,-0.9047,0.8603,0.439,617.9471,576.3049,534.2257,128.5718,86.9296,44.8504,0.9658,-0.9047,-0.0529,576.1592,86.7839,83.7214,0.5026,2.8667,36.3365,0.0082,89.7439
1,3.4,3.4,573.9824,104623.6,490,0,0.0942,489.8951,0.1058,0,0,0.0528,0.0522,0.0518,0,0,0,7.7498,0,0,100,0,0,0,0,0,0,0,0,0,0,580.5062,15979.65,1.2015,7.9101,0,0,0,0,0,0,0,0,0,0,4.6047,0.0545,0.0273,0.0273,585.9696,96.0745,84.0873,11.9872,1.0209,1.1426,7858.258,0.0545,577.9781,88.083,5.9936,0,24.3413,90.0809,-0.1049,-0.0011,0,0,1525243,-489.8951,0,0,0,1.53E+08,0,0,49.7509,29.5683,589.1499,576.4144,564.4248,38.82,0.0545,-0.9047,0.8583,0.4377,617.5283,576.4144,536.0464,127.6332,86.5193,46.1513,0.9637,-0.9047,-0.0509,576.663,86.7679,81.4819,0.4954,2.7655,36.1677,0.0081,89.7434
1,3.6,3.6,573.9434,104637.9,490,0,0.0925,490.3699,0.1088,0,0,0.0528,0.0522,0.0518,0,0,0,7.7463,0,0,100,0,0,0,0,0,0,0,0,0,0,580.2971,15962.71,1.179,7.5499,0,0,0,0,0,0,0,0,0,0,4.6028,0.056,0.028,0.028,585.719,95.3491,83.5735,11.7756,1.0205,1.1409,7858.375,0.056,577.8686,87.4987,5.8878,0,27.6134,89.4613,0.3699,0.0039,0,0,1525243,-490.3699,0,0,0,1.53E+08,0,0,49.7516,29.569,588.8654,576.3119,564.6348,37.051,0.056,-0.9047,0.8565,0.4296,615.7316,576.3119,537.7686,125.3617,85.942,47.3987,0.9587,-0.9047,-0.0462,576.604,86.2341,77.963,0.4944,2.6448,35.9464,0.0078,89.7466
1,3.8,3.8,573.892,104657.4,490,0,0.094,490.8063,0.1108,0,0,0.0528,0.0522,0.0518,0,0,0,7.7581,0,0,100,0,0,0,0,0,0,0,0,0,0,580.3594,15940.93,1.1569,7.2096,0,0,0,0,0,0,0,0,0,0,4.6039,0.0571,0.0286,0.0286,585.8525,95.0462,83.0857,11.9605,1.0208,1.144,7858.462,0.0571,577.8788,87.0725,5.9803,0,32.4473,89.066,0.8063,0.0085,0,0,1525243,-490.8063,0,0,0,1.53E+08,0,0,49.7522,29.5697,589.0498,576.303,564.4167,35.38,0.0571,-0.9043,0.8549,0.4215,614.1958,576.303,539.2708,123.3895,85.4967,48.4645,0.9539,-0.9043,-0.0419,576.5898,85.7836,74.925,0.4943,2.546,35.4029,0.0077,89.75
1,4,4,573.8592,104677.7,490,0,0.0933,491.2578,0.1129,0,0,0.0528,0.0522,0.0518,0,0,0,7.7523,0,0,100,0,0,0,0,0,0,0,0,0,0,580.4232,15918.47,1.1331,6.8135,0,0,0,0,0,0,0,0,0,0,4.603,0.0581,0.0291,0.0291,585.7322,94.4744,82.6014,11.873,1.0207,1.1437,7858.541,0.0581,577.8168,86.559,5.9365,0,36.769,88.5379,1.2578,0.0133,0,0,1525243,-491.2578,0,0,0,1.53E+08,0,0,49.7528,29.5705,588.8247,576.3062,564.2418,33.4354,0.0581,-0.9033,0.8531,0.4128,612.1564,576.3062,540.9102,120.8986,85.0484,49.6524,0.9488,-0.9033,-0.0376,576.4576,85.1998,71.2462,0.4968,2.4349,34.9078,0.0079,89.7538
1,4.2,4.2,573.7023,104691.4,490,0,0.0931,491.7186,0.115,0,0,0.0528,0.0522,0.0518,0,0,0,7.7581,0,0,100,0,0,0,0,0,0,0,0,0,0,580.5113,15896.39,1.1072,6.3626,0,0,0,0,0,0,0,0,0,0,4.6016,0.0592,0.0296,0.0296,585.5476,93.829,81.9837,11.8453,1.0206,1.1445,7858.627,0.0592,577.6507,85.9321,5.9227,0,68.8704,87.9064,1.7186,0.0183,0,0,1525243,-491.7186,0,0,0,1.53E+08,0,0,49.7535,29.5713,588.4938,576.2406,563.7255,31.2217,0.0592,-0.9028,0.8512,0.4034,609.6978,576.2406,542.5215,117.9792,84.522,50.8029,0.9432,-0.9028,-0.0328,576.1533,84.4347,67.1763,0.5019,2.3223,34.1821,0.0076,89.7579
1,4.4,4.4,573.9705,104710.9,492,0,0.0935,492.1217,0.1176,0,0,0.0528,0.0522,0.0518,0,0,0,7.7642,0,0,100,0,0,0,0,0,0,0,0,0,0,580.209,15870.06,1.0823,5.9238,0,0,0,0,0,0,0,0,0,0,4.6042,0.0606,0.0303,0.0303,585.8702,93.7485,81.8488,11.8997,1.0207,1.1454,7858.737,0.0606,577.9371,85.8154,5.9499,0,29.7838,87.7987,0.1217,0.0013,0,0,1525243,-492.1217,0,0,0,1.53E+08,0,0,49.7542,29.5722,589.1528,576.2961,564.8294,29.0677,0.0606,-0.9018,0.8491,0.3944,608.5004,576.2961,545.4818,116.3787,84.1744,53.3601,0.9378,-0.9018,-0.0281,576.7595,84.6377,63.0186,0.489,2.181,33.648,0.0079,89.7618
1,4.6,4.6,573.5016,104729,492,0,0.0928,492.6653,0.1198,0,0,0.0528,0.0522,0.0518,0,0,0,7.7695,0,0,100,0,0,0,0,0,0,0,0,0,0,580.6351,15842.85,1.053,5.4421,0,0,0,0,0,0,0,0,0,0,4.5998,0.0617,0.0309,0.0309,585.3039,92.6386,80.8363,11.8023,1.0206,1.146,7858.824,0.0617,577.4357,84.7704,5.9012,0,-2171.472,86.7375,0.6653,0.0072,0,0,1525243,-492.6653,0,0,0,1.53E+08,0,0,49.7549,29.5731,588.0554,576.1609,563.0487,26.7032,0.0617,-0.9008,0.8471,0.3837,605.0375,576.1609,546.0666,112.3722,83.4956,53.4013,0.9317,-0.9008,-0.0229,575.7549,83.0897,58.9709,0.5103,2.1043,32.4547,0.008,89.7668
1,4.8,4.8,573.7083,104763.4,492,0,0.0957,493.083,0.1229,0,0,0.0528,0.0522,0.0518,0,0,0,7.7759,0,0,100,0,0,0,0,0,0,0,0,0,0,580.1882,15814.56,1.0232,4.9144,0,0,0,0,0,0,0,0,0,0,4.6044,0.0633,0.0317,0.0317,585.8798,92.7968,80.6253,12.1715,1.0212,1.151,7858.95,0.0633,577.7654,84.6824,6.0858,0,73.6086,86.711,1.083,0.0117,0,0,1525243,-493.083,0,0,0,1.53E+08,0,0,49.7559,29.5742,589.1952,576.124,564.2128,24.1128,0.0633,-0.9003,0.8444,0.3729,603.8601,576.124,549.5479,110.7771,83.041,56.4649,0.9251,-0.9003,-0.0174,576.5107,83.4277,54.3122,0.4893,1.9619,31.3072,0.0074,89.7715
1,5,5,573.5322,104808.1,492,0,0.0923,493.8565,0.1258,0,0,0.0528,0.0522,0.0518,0,0,0,7.7782,0,0,100,0,0,0,0,0,0,0,0,0,0,580.6005,15780.58,0.9911,4.4093,0,0,0,0,0,0,0,0,0,0,4.5997,0.0648,0.0324,0.0324,585.273,91.4165,79.6757,11.7408,1.0205,1.1474,7859.068,0.0648,577.4458,83.5893,5.8704,0,644.7601,85.5461,1.8565,0.0203,0,0,1525243,-493.8565,0,0,0,1.53E+08,0,0,49.7567,29.5753,588.0213,576.1674,563.1738,21.6338,0.0648,-0.8988,0.842,0.3612,600.5449,576.1674,550.6502,106.6884,82.3109,56.7937,0.9184,-0.8988,-0.0116,575.7875,81.931,49.8947,0.5114,1.8785,30.0662,0.008,89.777
1,5.2,5.2,573.6773,104829.6,494,0,0.0931,494.2643,0.129,0,0,0.0528,0.0522,0.0518,0,0,0,7.781,0,0,100,0,0,0,0,0,0,0,0,0,0,580.5224,15747.48,0.9563,3.8913,0,0,0,0,0,0,0,0,0,0,4.6017,0.0664,0.0332,0.0332,585.5181,91.2538,79.413,11.8408,1.0206,1.1491,7859.193,0.0664,577.6243,83.36,5.9204,0,94.0877,85.3334,0.2643,0.0029,0,0,1525243,-494.2643,0,0,0,1.53E+08,0,0,49.7577,29.5765,588.4468,576.2292,563.6456,19.0914,0.0664,-0.8979,0.8392,0.3485,598.8115,576.2292,553.2809,104.5472,81.9649,59.0166,0.9111,-0.8979,-0.0055,576.1072,81.8429,45.5306,0.504,1.7715,28.4974,0.0077,89.783
1,5.4,5.4,573.9084,104862.3,494,0,0.0936,494.8395,0.1325,0,0,0.0528,0.0522,0.0518,0,0,0,7.7802,0,0,100,0,0,0,0,0,0,0,0,0,0,580.3602,15711.08,0.9204,3.3663,0,0,0,0,0,0,0,0,0,0,4.6041,0.0682,0.0341,0.0341,585.813,90.9735,79.0689,11.9046,1.0207,1.1506,7859.335,0.0682,577.8766,83.0371,5.9523,0,41.1989,85.0212,0.8395,0.0092,0,0,1525243,-494.8395,0,0,0,1.53E+08,0,0,49.7588,29.5778,588.9915,576.3137,564.4523,16.5149,0.0682,-0.8969,0.8362,0.3354,597.2958,576.3137,556.148,102.4563,81.4742,61.3085,0.9035,-0.8969,0.0009,576.5859,81.7463,41.1478,0.4901,1.6712,26.6949,0.0075,89.7893
