Stage Number,Time since start of test (s),Time since start of stage (s),Radial Pressure (kPa),Radial Volume (mm3),Back Pressure (kPa),Back Volume (mm3),Load Cell (kN),Pore Pressure (kPa),Axial Displacement (mm),L/C Pressure (kPa),L/C Volume (mm3),Local Axial 1,Local Axial 2,Local Radial,Base Pressure (kPa),Base Volume (mm3),Back Differential Pressure (kPa),Axial Displacement 2 (mm),Pore Air Pressure (kPa),Pore Air Volume (mm3),Atmospheric Pressure (kPa),Temperature (°C),Mid Plane PWP (kPa),Back to Cell Differential (kPa),Total Volume Change (mm3),Undefined Tx 1,Undefined Tx 2,Undefined Tx 3,Undefined Tx. 4,HCA secondary control axial load (kN),HCA secondary control torque,Internal Cell Pr. (kPa),Internal Cell Vol. (mm3),Rotational Displ. (mm),Torque,Local Int Defmn 1 (mm),Local Int Defmn 2 (mm),Circumf. Defmn 1 (mm),Circumf. Defmn 2 (mm),Circumf. Defmn 3 (mm),Outer Cell Pr 2 (kPa),Internal cell Pr 2 (kPa),Rotation 2 (°),Secondary Cell Pr (kPa),Secondary Back Pr (kPa),Axial Force (kN),Axial Strain (%),Av Diameter Change (mm),Radial Strain (%),Axial Stress (kPa),Eff. Axial Stress (kPa),Eff. Radial Stress (kPa),Deviator Stress (kPa),Total Stress Ratio (%),Eff. Stress Ratio (%),Current Area (mm2),Shear Strain (%),Cambridge p (kPa),Eff. Cambridge p' (kPa),Max Shear Stress t,Volume Change (mm3),B Value,Mean Stress s/Eff. Axial Stress 2,Excess PWP (kPa),PWP Ratio,Lower Chamber Displacement (mm),Lower Chamber Axial Load (kPa),Specimen Air Volume (mm3),Matric Suction (kPa),Voids ratio,Degree of Saturation (°),Specimen Water Volume (mm3),kRT constant,Permeability IN,Permeability OUT,HCA Outer Rad,HCA Inner Rad,HCA Sigma Z (kPa),HCA Sigma R (kPa),HCA Sigma Theta (kPa),HCA Tau Theta Z,HCA Ez,HCA Er,HCA Etheta,HCA Gamma,HCA Sigma1,HCA Sigma2,HCA Sigma3,HCA Eff Sigma1,HCA Eff Sigma2,HCA Eff Sigma3,HCA E1,HCA E2,HCA E3,HCA P,HCA Eff P,HCA Q,HCA B,HCA Eff R,HCA Alpha,HCA Ev,HCA E1 rtv
1,1.8,1.8,567.8218,86599.53,471,0,0.094,471.7427,0.0029,0,0,0.0528,0.0522,0.0518,0,0,0,4.2975,0,0,100,0,0,0,0,0,0,0,0,0,0,574.0872,85740.16,0.2685,7.6584,0,0,0,0,0,0,0,0,0,0,4.5537,0.0015,0.0007,0.0007,579.7869,108.0442,96.0791,11.9652,1.0211,1.1245,7854.093,0.0015,571.8101,100.0674,5.9826,0,-42.4621,102.0616,0.7427,0.0069,0,0,1541658,-471.7427,0,0,0,1.54E+08,0,0,48.5901,27.5857,583.5423,570.0907,559.5931,39.0126,0.0015,-4.7819,5.0202,0.0932,612.3767,570.0907,530.7587,140.634,98.348,59.016,5.0211,-4.7819,0.0006,571.0754,99.3327,81.618,0.4819,2.383,36.4683,0.2398,89.9907
1,2,2,567.8724,86565.86,471,0,0.0934,471.8153,0.0052,0,0,0.0528,0.0522,0.0518,0,0,0,4.31,0,0,100,0,0,0,0,0,0,0,0,0,0,574.0458,85740.16,0.3195,7.8721,0,0,0,0,0,0,0,0,0,0,4.5536,0.0026,0.0013,0.0013,579.7678,107.9525,96.0571,11.8955,1.0209,1.1238,7854.179,0.0026,571.8375,100.0222,5.9478,0,-5.1001,102.0048,0.8153,0.0076,0,0,1541658,-471.8153,0,0,0,1.54E+08,0,0,48.5903,27.5859,583.5172,570.108,559.7646,40.1008,0.0026,-4.7819,5.0197,0.1109,613.4634,570.108,529.8184,141.6481,98.2927,58.0031,5.0209,-4.7819,0.0014,571.1299,99.3146,83.645,0.4817,2.4421,36.7514,0.2404,89.989
1,2.2,2.2,567.8126,86573.33,471,0,0.0937,472.0444,0.0083,0,0,0.0528,0.0522,0.0518,0,0,0,4.3166,0,0,100,0,0,0,0,0,0,0,0,0,0,574.1918,85739.54,0.3734,7.9324,0,0,0,0,0,0,0,0,0,0,4.5535,0.0042,0.0021,0.0021,579.7458,107.7014,95.7682,11.9332,1.021,1.1246,7854.305,0.0042,571.7903,99.7459,5.9666,0,242.8,101.7348,1.0444,0.0097,0,0,1541658,-472.0444,0,0,0,1.54E+08,0,0,48.5907,27.5861,583.419,570.1227,559.4346,40.4069,0.0042,-4.7828,5.0189,0.1297,613.5757,570.1227,529.2778,141.5313,98.0783,57.2334,5.0206,-4.7828,0.0025,570.992,98.9477,84.2979,0.4845,2.4729,36.7349,0.2403,89.9871
1,2.4,2.4,567.6125,86574,471,0,0.0927,472.7038,0.0116,0,0,0.0528,0.0522,0.0518,0,0,0,4.3111,0,0,100,0,0,0,0,0,0,0,0,0,0,574.0574,85738.29,0.4259,8.0013,0,0,0,0,0,0,0,0,0,0,4.551,0.0059,0.003,0.003,579.4176,106.7138,94.9087,11.8051,1.0208,1.1244,7854.438,0.0059,571.5475,98.8437,5.9026,0,-2.9201,100.8112,1.7038,0.016,0,0,1541658,-472.7038,0,0,0,1.54E+08,0,0,48.5912,27.5864,582.9883,569.9464,559.1482,40.7566,0.0059,-4.7837,5.0177,0.1479,613.5322,569.9464,528.6042,140.8284,97.2426,55.9004,5.0199,-4.7837,0.0037,570.6943,97.9905,84.928,0.4868,2.5193,36.8487,0.2399,89.9854
1,2.6,2.6,567.8109,86585.34,471,0,0.0934,473.02,0.015,0,0,0.0528,0.0522,0.0518,0,0,0,4.3156,0,0,100,0,0,0,0,0,0,0,0,0,0,573.9971,85737.66,0.4656,7.9584,0,0,0,0,0,0,0,0,0,0,4.5533,0.0076,0.0038,0.0038,579.7006,106.6806,94.7909,11.8897,1.0209,1.1254,7854.572,0.0076,571.7742,98.7542,5.9449,0,-447.5757,100.7357,2.02,0.0189,0,0,1541658,-473.02,0,0,0,1.54E+08,0,0,48.5916,27.5866,583.4487,570.0511,559.6864,40.5371,0.0076,-4.7846,5.0169,0.1617,613.8099,570.0511,529.3252,140.7899,97.0311,56.3052,5.0195,-4.7846,0.005,571.0621,98.0421,84.4847,0.4821,2.5005,36.8322,0.2399,89.984
1,2.8,2.8,567.7427,86579.25,471,0,0.0934,473.3561,0.0179,0,0,0.0528,0.0522,0.0518,0,0,0,4.3176,0,0,100,0,0,0,0,0,0,0,0,0,0,574.1165,85738.29,0.4938,7.8984,0,0,0,0,0,0,0,0,0,0,4.5528,0.0091,0.0046,0.0046,579.6282,106.2721,94.3866,11.8855,1.0209,1.1259,7854.69,0.0091,571.7045,98.3484,5.9428,0,-17.6169,100.3293,2.3561,0.0222,0,0,1541658,-473.3561,0,0,0,1.54E+08,0,0,48.5919,27.5868,583.291,570.0509,559.3717,40.2307,0.0091,-4.785,5.0162,0.1715,613.3021,570.0509,529.3606,139.946,96.6948,56.0045,5.0191,-4.785,0.0062,570.9045,97.5484,83.9415,0.4847,2.4988,36.722,0.2403,89.983
1,3,3,567.4573,86579.42,473,0,0.0937,473.9236,0.0202,0,0,0.0528,0.0522,0.0518,0,0,0,4.3296,0,0,100,0,0,0,0,0,0,0,0,0,0,574.0157,85737.66,0.5077,7.811,0,0,0,0,0,0,0,0,0,0,4.551,0.0103,0.0052,0.0052,579.3921,105.4685,93.5337,11.9348,1.021,1.1276,7854.784,0.0103,571.4355,97.5119,5.9674,0,-5.0755,99.5011,0.9236,0.0088,0,0,1541658,-473.9236,0,0,0,1.54E+08,0,0,48.5922,27.587,582.9772,569.8323,558.8438,39.7849,0.0103,-4.7855,5.0155,0.1763,612.485,569.8323,529.336,138.5614,95.9087,55.4124,5.0186,-4.7855,0.0072,570.5511,96.6275,83.149,0.487,2.5005,36.5638,0.2403,89.9826
1,3.2,3.2,567.767,86590.69,473,0,0.0931,474.218,0.0227,0,0,0.0528,0.0522,0.0518,0,0,0,4.3256,0,0,100,0,0,0,0,0,0,0,0,0,0,574.4247,85737.04,0.5089,7.6682,0,0,0,0,0,0,0,0,0,0,4.5528,0.0116,0.0058,0.0058,579.6138,105.3958,93.549,11.8467,1.0209,1.1266,7854.886,0.0116,571.7159,97.4979,5.9234,0,-45.742,99.4724,1.218,0.0116,0,0,1541658,-474.218,0,0,0,1.54E+08,0,0,48.5926,27.5872,583.1201,570.178,559.0233,39.0565,0.0116,-4.7864,5.0147,0.1767,611.9444,570.178,530.199,137.7264,95.96,55.981,5.0178,-4.7864,0.0085,570.7737,96.5558,81.7454,0.4891,2.4602,36.4279,0.2399,89.9825
1,3.4,3.4,567.8628,86584.37,473,0,0.0941,474.5868,0.025,0,0,0.0528,0.0522,0.0518,0,0,0,4.3407,0,0,100,0,0,0,0,0,0,0,0,0,0,573.9784,85735.16,0.4905,7.4511,0,0,0,0,0,0,0,0,0,0,4.5546,0.0127,0.0064,0.0064,579.8365,105.2497,93.276,11.9737,1.0211,1.1284,7854.973,0.0127,571.854,97.2672,5.9869,0,49.4988,99.2629,1.5868,0.0151,0,0,1541658,-474.5868,0,0,0,1.54E+08,0,0,48.5929,27.5874,583.6724,570.0775,559.8309,37.9501,0.0127,-4.7868,5.014,0.1704,611.53,570.0775,531.9733,136.9432,95.4907,57.3865,5.0169,-4.7868,0.0098,571.1936,96.6068,79.5567,0.479,2.3863,36.2808,0.2399,89.9831
1,3.6,3.6,567.7787,86604.7,474,0,0.0929,475.092,0.026,0,0,0.0528,0.0522,0.0518,0,0,0,4.3282,0,0,100,0,0,0,0,0,0,0,0,0,0,574.345,85732.66,0.4678,7.1924,0,0,0,0,0,0,0,0,0,0,4.5528,0.0132,0.0066,0.0066,579.6045,104.5125,92.6867,11.8258,1.0208,1.1276,7855.012,0.0132,571.7206,96.6286,5.9129,0,-86.8414,98.5996,1.092,0.0104,0,0,1541658,-475.092,0,0,0,1.54E+08,0,0,48.5931,27.5876,583.1351,570.1566,559.1548,36.6321,0.0132,-4.7868,5.0135,0.1625,609.6893,570.1566,532.6005,134.5973,95.0646,57.5085,5.0161,-4.7868,0.0106,570.8155,95.7235,77.0888,0.4872,2.3405,35.938,0.2399,89.9839
1,3.8,3.8,567.9377,86616.91,474,0,0.0931,475.2933,0.0268,0,0,0.0528,0.0522,0.0518,0,0,0,4.3366,0,0,100,0,0,0,0,0,0,0,0,0,0,574.134,85731.4,0.4433,6.8636,0,0,0,0,0,0,0,0,0,0,4.5543,0.0137,0.0069,0.0069,579.7925,104.4992,92.6444,11.8548,1.0209,1.128,7855.051,0.0137,571.8893,96.596,5.9274,0,25.4481,98.5718,1.2933,0.0124,0,0,1541658,-475.2933,0,0,0,1.54E+08,0,0,48.5932,27.5877,583.5098,570.1816,559.7997,34.9573,0.0137,-4.7868,5.0132,0.154,608.5676,570.1816,534.742,133.2743,94.8883,59.4487,5.0156,-4.7868,0.0113,571.1638,95.8704,73.8256,0.48,2.2418,35.6333,0.2401,89.9847
1,4,4,568.0263,86603.42,474,0,0.0938,475.5768,0.0272,0,0,0.0528,0.0522,0.0518,0,0,0,4.3331,0,0,100,0,0,0,0,0,0,0,0,0,0,573.9114,85730.15,0.4219,6.4942,0,0,0,0,0,0,0,0,0,0,4.5557,0.0139,0.007,0.007,579.9696,104.3928,92.4495,11.9433,1.021,1.1292,7855.067,0.0139,572.0074,96.4306,5.9717,0,16.2074,98.4212,1.5768,0.0151,0,0,1541658,-475.5768,0,0,0,1.54E+08,0,0,48.5932,27.5877,583.8857,570.1575,560.2972,33.0759,0.0139,-4.7868,5.0132,0.1465,607.2072,570.1575,536.9756,131.6304,94.5807,61.3988,5.0153,-4.7868,0.0118,571.4468,95.87,70.2316,0.4725,2.1439,35.1874,0.2403,89.9855
1,4.2,4.2,567.9913,86629.02,475,0,0.0929,475.9341,0.028,0,0,0.0528,0.0522,0.0518,0,0,0,4.3331,0,0,100,0,0,0,0,0,0,0,0,0,0,574.0916,85730.77,0.4016,6.1603,0,0,0,0,0,0,0,0,0,0,4.5545,0.0143,0.0071,0.0071,579.8145,103.8804,92.0572,11.8232,1.0208,1.1284,7855.098,0.0143,571.9324,95.9983,5.9116,0,21.3946,97.9688,0.9341,0.009,0,0,1541658,-475.9341,0,0,0,1.54E+08,0,0,48.5934,27.5878,583.5691,570.2004,559.9794,31.3749,0.0143,-4.7873,5.0128,0.1395,605.2929,570.2004,538.2556,129.3588,94.2663,62.3215,5.0147,-4.7873,0.0124,571.2496,95.3155,67.0373,0.4765,2.0757,34.6986,0.2398,89.9861
1,4.4,4.4,567.8952,86622.08,475,0,0.0932,476.2623,0.0292,0,0,0.0528,0.0522,0.0518,0,0,0,4.3376,0,0,100,0,0,0,0,0,0,0,0,0,0,573.9784,85732.03,0.3814,5.7714,0,0,0,0,0,0,0,0,0,0,4.5541,0.0149,0.0075,0.0075,579.7601,103.4978,91.6329,11.8649,1.0209,1.1295,7855.146,0.0149,571.8502,95.5879,5.9325,0,50.365,97.5654,1.2623,0.0122,0,0,1541658,-476.2623,0,0,0,1.54E+08,0,0,48.5934,27.5878,583.5408,570.0981,559.9058,29.3942,0.0149,-4.7873,5.0128,0.1325,603.4041,570.0981,540.0425,127.1418,93.8358,63.7802,5.0146,-4.7873,0.0131,571.1816,94.9193,63.3616,0.4744,1.9934,34.0491,0.2404,89.9868
1,4.6,4.6,568.1438,86621.55,475,0,0.0944,476.5178,0.0305,0,0,0.0528,0.0522,0.0518,0,0,0,4.3515,0,0,100,0,0,0,0,0,0,0,0,0,0,573.9301,85734.53,0.36,5.3474,0,0,0,0,0,0,0,0,0,0,4.5573,0.0155,0.0077,0.0077,580.164,103.6462,91.626,12.0202,1.0212,1.1312,7855.192,0.0155,572.1506,95.6328,6.0101,0,13.2961,97.6361,1.5178,0.0146,0,0,1541658,-476.5178,0,0,0,1.54E+08,0,0,48.5935,27.5878,584.1692,570.2392,560.5443,27.2345,0.0155,-4.7877,5.0127,0.125,602.0427,570.2392,542.6708,125.5249,93.7214,66.153,5.0143,-4.7877,0.0139,571.6509,95.1331,59.3719,0.4643,1.8975,33.2761,0.2405,89.9876
1,4.8,4.8,568.0145,86624.48,475,0,0.0937,476.681,0.0314,0,0,0.0528,0.0522,0.0518,0,0,0,4.3453,0,0,100,0,0,0,0,0,0,0,0,0,0,574.2519,85738.29,0.3375,4.8264,0,0,0,0,0,0,0,0,0,0,4.5556,0.016,0.008,0.008,579.9447,103.2637,91.3335,11.9302,1.021,1.1306,7855.232,0.016,571.9913,95.3103,5.9651,0,22.6316,97.2986,1.681,0.0163,0,0,1541658,-476.681,0,0,0,1.54E+08,0,0,48.5936,27.5878,583.6861,570.2733,559.8228,24.5809,0.016,-4.7882,5.0125,0.1172,599.0782,570.2733,544.4307,122.3972,93.5923,67.7497,5.0139,-4.7882,0.0146,571.2607,94.5797,54.6475,0.4729,1.8066,32.054,0.2403,89.9883
1,5,5,567.568,86615.39,475,0,0.0928,477.0851,0.0327,0,0,0.0528,0.0522,0.0518,0,0,0,4.3272,0,0,100,0,0,0,0,0,0,0,0,0,0,574.0897,85737.66,0.3173,4.445,0,0,0,0,0,0,0,0,0,0,4.5512,0.0167,0.0083,0.0083,579.3805,102.2954,90.4829,11.8125,1.0208,1.1306,7855.287,0.0167,571.5055,94.4204,5.9063,0,-20.2774,96.3892,2.0851,0.0204,0,0,1541658,-477.0851,0,0,0,1.54E+08,0,0,48.5938,27.5879,582.9251,569.9297,559.0027,22.6381,0.0167,-4.7887,5.0121,0.1102,596.5677,569.9297,545.36,119.4826,92.8446,68.2749,5.0133,-4.7887,0.0155,570.6191,93.534,51.2077,0.4798,1.75,31.0748,0.2401,89.989
1,5.2,5.2,567.8036,86617.53,476,0,0.0933,477.3203,0.0342,0,0,0.0528,0.0522,0.0518,0,0,0,4.3467,0,0,100,0,0,0,0,0,0,0,0,0,0,574.2524,85735.22,0.297,3.942,0,0,0,0,0,0,0,0,0,0,4.5536,0.0174,0.0087,0.0087,579.6819,102.3616,90.4833,11.8783,1.0209,1.1313,7855.342,0.0174,571.763,94.4427,5.9392,0,-557.0359,96.4225,1.3203,0.0129,0,0,1541658,-477.3203,0,0,0,1.54E+08,0,0,48.594,27.5881,583.2948,570.1389,559.334,20.0761,0.0174,-4.7887,5.0115,0.1032,594.6934,570.1389,547.9354,117.3731,92.8186,70.6151,5.0126,-4.7887,0.0163,570.9225,93.6023,46.758,0.4749,1.6622,29.5867,0.2402,89.9897
1,5.4,5.4,567.8195,86655.55,476,0,0.0939,477.7354,0.0354,0,0,0.0528,0.0522,0.0518,0,0,0,4.3859,0,0,100,0,0,0,0,0,0,0,0,0,0,573.9828,85732.66,0.261,3.3623,0,0,0,0,0,0,0,0,0,0,4.5543,0.018,0.009,0.009,579.7676,102.0322,90.0841,11.9481,1.021,1.1326,7855.389,0.018,571.8022,94.0668,5.9741,0,852.1065,96.0582,1.7354,0.017,0,0,1541658,-477.7354,0,0,0,1.54E+08,0,0,48.5942,27.5882,583.5657,570.0514,559.725,17.1236,0.018,-4.7891,5.0111,0.0907,592.5095,570.0514,550.7812,114.7741,92.316,73.0458,5.0119,-4.7891,0.0172,571.114,93.3786,41.7283,0.4618,1.5713,27.5784,0.24,89.9909
