Stage Number,Time since start of test (s),Time since start of stage (s),Radial Pressure (kPa),Radial Volume (mm3),Back Pressure (kPa),Back Volume (mm3),Load Cell (kN),Pore Pressure (kPa),Axial Displacement (mm),L/C Pressure (kPa),L/C Volume (mm3),Local Axial 1,Local Axial 2,Local Radial,Base Pressure (kPa),Base Volume (mm3),Back Differential Pressure (kPa),Axial Displacement 2 (mm),Pore Air Pressure (kPa),Pore Air Volume (mm3),Atmospheric Pressure (kPa),Temperature (°C),Mid Plane PWP (kPa),Back to Cell Differential (kPa),Total Volume Change (mm3),Undefined Tx 1,Undefined Tx 2,Undefined Tx 3,Undefined Tx. 4,HCA secondary control axial load (kN),HCA secondary control torque,Internal Cell Pr. (kPa),Internal Cell Vol. (mm3),Rotational Displ. (mm),Torque,Local Int Defmn 1 (mm),Local Int Defmn 2 (mm),Circumf. Defmn 1 (mm),Circumf. Defmn 2 (mm),Circumf. Defmn 3 (mm),Outer Cell Pr 2 (kPa),Internal cell Pr 2 (kPa),Rotation 2 (°),Secondary Cell Pr (kPa),Secondary Back Pr (kPa),Axial Force (kN),Axial Strain (%),Av Diameter Change (mm),Radial Strain (%),Axial Stress (kPa),Eff. Axial Stress (kPa),Eff. Radial Stress (kPa),Deviator Stress (kPa),Total Stress Ratio (%),Eff. Stress Ratio (%),Current Area (mm2),Shear Strain (%),Cambridge p (kPa),Eff. Cambridge p' (kPa),Max Shear Stress t,Volume Change (mm3),B Value,Mean Stress s/Eff. Axial Stress 2,Excess PWP (kPa),PWP Ratio,Lower Chamber Displacement (mm),Lower Chamber Axial Load (kPa),Specimen Air Volume (mm3),Matric Suction (kPa),Voids ratio,Degree of Saturation (°),Specimen Water Volume (mm3),kRT constant,Permeability IN,Permeability OUT,HCA Outer Rad,HCA Inner Rad,HCA Sigma Z (kPa),HCA Sigma R (kPa),HCA Sigma Theta (kPa),HCA Tau Theta Z,HCA Ez,HCA Er,HCA Etheta,HCA Gamma,HCA Sigma1,HCA Sigma2,HCA Sigma3,HCA Eff Sigma1,HCA Eff Sigma2,HCA Eff Sigma3,HCA E1,HCA E2,HCA E3,HCA P,HCA Eff P,HCA Q,HCA B,HCA Eff R,HCA Alpha,HCA Ev,HCA E1 rtv
1,1.8,1.8,604.8618,135694.5,501,0,-0.1875,503.0658,-0.0127,0,0,0.0528,0.0522,0.0518,0,0,0,2.9829,0,0,100,0,0,0,0,0,0,0,0,0,0,591.9337,-6317.854,0.1755,3.2498,0,0,0,0,0,0,0,0,0,0,4.5628,-0.0064,-0.0032,-0.0032,580.9914,77.9256,101.796,-23.8704,0.9605,0.7655,7853.472,-0.0064,596.905,93.8392,-11.9352,0,2.5097,89.8608,2.0658,0.0265,0,0,1555010,-503.0658,0,0,0,1.56E+08,0,0,50.0998,30.1678,574.9115,600.0029,624.429,15.7859,-0.0064,0.3412,-0.3334,0.0634,629.0334,600.0029,570.3072,125.9676,96.9371,67.2414,-0.0004,0.3412,-0.3394,599.7812,96.7154,58.7262,0.5057,1.8734,73.7394,0.0014,0.0968
1,2,2,604.976,135687,501,0,-0.1867,503.1033,-0.0142,0,0,0.0528,0.0522,0.0518,0,0,0,3.0045,0,0,100,0,0,0,0,0,0,0,0,0,0,591.5883,-6317.854,0.1912,3.4013,0,0,0,0,0,0,0,0,0,0,4.5644,-0.0072,-0.0036,-0.0036,581.1998,78.0965,101.8727,-23.7762,0.9607,0.7666,7853.41,-0.0072,597.0506,93.9473,-11.8881,0,1.2771,89.9846,2.1033,0.0269,0,0,1555010,-503.1033,0,0,0,1.56E+08,0,0,50.0996,30.1677,575.446,599.9443,625.2388,16.522,-0.0072,0.3417,-0.333,0.069,630.2223,599.9443,570.4625,127.119,96.841,67.3592,-0.0001,0.3417,-0.3401,600.2097,97.1064,59.7598,0.4933,1.8872,73.2153,0.0015,0.1057
1,2.2,2.2,604.9827,135695.8,501,0,-0.1869,503.3155,-0.0158,0,0,0.0528,0.0522,0.0518,0,0,0,2.9916,0,0,100,0,0,0,0,0,0,0,0,0,0,592.0869,-6318.48,0.2025,3.5156,0,0,0,0,0,0,0,0,0,0,4.5642,-0.008,-0.004,-0.004,581.179,77.8635,101.6672,-23.8037,0.9607,0.7659,7853.347,-0.008,597.0482,93.7327,-11.9019,0,2.2523,89.7654,2.3155,0.0297,0,0,1555010,-503.3155,0,0,0,1.56E+08,0,0,50.0995,30.1676,575.133,600.136,624.501,17.0773,-0.008,0.3417,-0.3328,0.0731,629.8326,600.136,569.8015,126.5171,96.8205,66.486,0,0.3417,-0.3408,599.9233,96.6079,60.0311,0.5053,1.9029,72.6615,0.0009,0.1123
1,2.4,2.4,604.7015,135695.2,501,0,-0.188,503.0893,-0.0175,0,0,0.0528,0.0522,0.0518,0,0,0,2.9853,0,0,100,0,0,0,0,0,0,0,0,0,0,591.963,-6323.488,0.2117,3.5998,0,0,0,0,0,0,0,0,0,0,4.5609,-0.0088,-0.0044,-0.0044,580.7635,77.6742,101.6122,-23.938,0.9604,0.7644,7853.284,-0.0088,596.7222,93.6329,-11.969,0,-3.369,89.6432,2.0893,0.0269,0,0,1555010,-503.0893,0,0,0,1.56E+08,0,0,50.0993,30.1676,574.543,599.9139,623.9818,17.4866,-0.0088,0.3427,-0.3325,0.0764,629.5416,599.9139,568.9833,126.4523,96.8246,65.894,0,0.3427,-0.3413,599.4796,96.3903,60.5583,0.5108,1.919,72.3621,0.0014,0.1178
1,2.6,2.6,604.852,135703.4,501,0,-0.1879,503.1664,-0.0181,0,0,0.0528,0.0522,0.0518,0,0,0,2.9754,0,0,100,0,0,0,0,0,0,0,0,0,0,591.9268,-6324.114,0.216,3.5724,0,0,0,0,0,0,0,0,0,0,4.5622,-0.0091,-0.0046,-0.0046,580.9307,77.7643,101.6856,-23.9213,0.9605,0.7648,7853.26,-0.0091,596.8782,93.7118,-11.9607,0,4.1145,89.725,2.1664,0.0279,0,0,1555010,-503.1664,0,0,0,1.56E+08,0,0,50.0993,30.1676,574.8196,599.9942,624.4149,17.3535,-0.0091,0.3427,-0.3325,0.078,629.8839,599.9942,569.3506,126.7175,96.8278,66.1842,0,0.3427,-0.3416,599.7429,96.5765,60.5333,0.5062,1.9146,72.5078,0.0011,0.1204
1,2.8,2.8,604.7265,135705.3,501,0,-0.1874,503.3484,-0.0187,0,0,0.0528,0.0522,0.0518,0,0,0,2.9782,0,0,100,0,0,0,0,0,0,0,0,0,0,592.0773,-6324.114,0.216,3.5461,0,0,0,0,0,0,0,0,0,0,4.5617,-0.0094,-0.0047,-0.0047,580.8688,77.5204,101.3781,-23.8577,0.9605,0.7647,7853.237,-0.0094,596.7739,93.4255,-11.9289,0,-10.61,89.4493,2.3484,0.0303,0,0,1555010,-503.3484,0,0,0,1.56E+08,0,0,50.0992,30.1675,574.6365,599.9724,623.8717,17.2258,-0.0094,0.3427,-0.3323,0.078,629.3,599.9724,569.2082,125.9516,96.624,65.8598,-0.0002,0.3427,-0.3415,599.4936,96.1451,60.0918,0.512,1.9124,72.5091,0.001,0.1205
1,3,3,604.8258,135695.5,501,0,-0.1876,503.4091,-0.0192,0,0,0.0528,0.0522,0.0518,0,0,0,2.9593,0,0,100,0,0,0,0,0,0,0,0,0,0,592.2733,-6324.114,0.2081,3.407,0,0,0,0,0,0,0,0,0,0,4.5622,-0.0097,-0.0048,-0.0048,580.9342,77.5251,101.4167,-23.8916,0.9605,0.7644,7853.213,-0.0097,596.8619,93.4528,-11.9458,0,10.8688,89.4709,2.4091,0.0311,0,0,1555010,-503.4091,0,0,0,1.56E+08,0,0,50.0991,30.1675,574.6408,600.108,623.8246,16.5502,-0.0097,0.3432,-0.3321,0.0751,628.8751,600.108,569.5903,125.466,96.6989,66.1812,-0.0012,0.3432,-0.3406,599.5245,96.1154,59.2848,0.5148,1.8958,73.0298,0.0014,0.1163
1,3.2,3.2,604.6777,135700.6,501,0,-0.1871,503.3874,-0.0188,0,0,0.0528,0.0522,0.0518,0,0,0,2.9959,0,0,100,0,0,0,0,0,0,0,0,0,0,592.1981,-6327.87,0.1961,3.2378,0,0,0,0,0,0,0,0,0,0,4.5616,-0.0095,-0.0047,-0.0047,580.8566,77.4692,101.2903,-23.821,0.9606,0.7648,7853.229,-0.0095,596.7373,93.3499,-11.9105,0,-5.6328,89.3798,2.3874,0.0308,0,0,1555010,-503.3874,0,0,0,1.56E+08,0,0,50.0992,30.1676,574.5508,599.9874,623.5662,15.7282,-0.0095,0.3432,-0.3324,0.0708,628.179,599.9874,569.9379,124.7916,96.6,66.5505,-0.0019,0.3432,-0.34,599.3682,95.9807,58.2411,0.516,1.8751,73.6545,0.0013,0.1094
1,3.4,3.4,604.7711,135711.4,501,0,-0.1864,503.5746,-0.0183,0,0,0.0528,0.0522,0.0518,0,0,0,2.9821,0,0,100,0,0,0,0,0,0,0,0,0,0,592.092,-6332.251,0.1834,2.9999,0,0,0,0,0,0,0,0,0,0,4.563,-0.0092,-0.0046,-0.0046,581.0332,77.4586,101.1965,-23.7379,0.9607,0.7654,7853.252,-0.0092,596.8585,93.2839,-11.869,0,-259.7826,89.3276,2.5746,0.0332,0,0,1555010,-503.5746,0,0,0,1.56E+08,0,0,50.0994,30.1678,574.8973,600.0058,623.9619,14.5725,-0.0092,0.3432,-0.3329,0.0662,627.9636,600.0058,570.8955,124.389,96.4312,67.3209,-0.0026,0.3432,-0.3395,599.6216,96.047,57.0681,0.5101,1.8477,74.6446,0.0011,0.1021
1,3.6,3.6,604.9967,135725.5,501,0,-0.1871,503.7165,-0.0175,0,0,0.0528,0.0522,0.0518,0,0,0,2.9761,0,0,100,0,0,0,0,0,0,0,0,0,0,592.0049,-6337.723,0.1689,2.7485,0,0,0,0,0,0,0,0,0,0,4.5641,-0.0088,-0.0044,-0.0044,581.1709,77.4544,101.2802,-23.8258,0.9606,0.7648,7853.284,-0.0088,597.0547,93.3382,-11.9129,0,3.911,89.3673,2.7165,0.0351,0,0,1555010,-503.7165,0,0,0,1.56E+08,0,0,50.0996,30.168,575.1617,600.1138,624.6608,13.3511,-0.0088,0.3432,-0.3334,0.061,628.0323,600.1138,571.7902,124.3158,96.3973,68.0737,-0.0032,0.3432,-0.339,599.9788,96.2623,56.2421,0.5036,1.8262,75.8277,0.001,0.0938
1,3.8,3.8,604.8674,135734.8,501,0,-0.1886,503.6734,-0.0169,0,0,0.0528,0.0522,0.0518,0,0,0,2.9757,0,0,100,0,0,0,0,0,0,0,0,0,0,591.9519,-6347.275,0.1496,2.4539,0,0,0,0,0,0,0,0,0,0,4.5616,-0.0085,-0.0042,-0.0042,580.8508,77.1774,101.194,-24.0165,0.9603,0.7627,7853.308,-0.0085,596.8619,93.1885,-12.0083,0,8.8628,89.1857,2.6734,0.0346,0,0,1555010,-503.6734,0,0,0,1.56E+08,0,0,50.0998,30.1683,574.6907,600.0132,624.4162,11.92,-0.0085,0.3437,-0.334,0.054,627.126,600.0132,571.981,123.4526,96.3398,68.3076,-0.0041,0.3437,-0.3384,599.7067,96.0333,55.145,0.5083,1.8073,77.1927,0.0012,0.0829
1,4,4,605.0131,135732.7,501,0,-0.186,503.7498,-0.0162,0,0,0.0528,0.0522,0.0518,0,0,0,2.9672,0,0,100,0,0,0,0,0,0,0,0,0,0,592.3641,-6352.283,0.1316,2.0879,0,0,0,0,0,0,0,0,0,0,4.5654,-0.0082,-0.0041,-0.0041,581.333,77.5832,101.2633,-23.6801,0.9609,0.7662,7853.331,-0.0082,597.1198,93.37,-11.8401,0,3.7817,89.4233,2.7498,0.0354,0,0,1555010,-503.7498,0,0,0,1.56E+08,0,0,50.1,30.1685,575.2024,600.259,624.1588,10.142,-0.0082,0.3437,-0.3345,0.0475,626.1767,600.259,573.1845,122.4269,96.5092,69.4347,-0.0048,0.3437,-0.3379,599.8734,96.1236,52.9922,0.5109,1.7632,78.7472,0.001,0.0727
1,4.2,4.2,604.879,135725.1,501,0,-0.188,503.7919,-0.0154,0,0,0.0528,0.0522,0.0518,0,0,0,2.9727,0,0,100,0,0,0,0,0,0,0,0,0,0,592.1644,-6358.542,0.1136,1.7496,0,0,0,0,0,0,0,0,0,0,4.5623,-0.0078,-0.0039,-0.0039,580.9359,77.144,101.0871,-23.9431,0.9604,0.7631,7853.362,-0.0078,596.898,93.1061,-11.9716,0,9.0073,89.1156,2.7919,0.0362,0,0,1555010,-503.7919,0,0,0,1.56E+08,0,0,50.1001,30.1687,574.7078,600.1003,624.1241,8.4987,-0.0078,0.3442,-0.3349,0.041,625.5449,600.1003,573.287,121.753,96.3084,69.4951,-0.0053,0.3442,-0.3374,599.6441,95.8522,52.2579,0.5131,1.752,80.5093,0.0015,0.0626
1,4.4,4.4,604.9211,135736.1,502,0,-0.1874,504.0202,-0.0146,0,0,0.0528,0.0522,0.0518,0,0,0,2.9841,0,0,100,0,0,0,0,0,0,0,0,0,0,592.1644,-6362.298,0.0956,1.3304,0,0,0,0,0,0,0,0,0,0,4.5633,-0.0074,-0.0037,-0.0037,581.0609,77.0407,100.9009,-23.8602,0.9606,0.7635,7853.394,-0.0074,596.9677,92.9475,-11.9301,0,7.9847,88.9708,2.0202,0.0262,0,0,1555010,-504.0202,0,0,0,1.56E+08,0,0,50.1003,30.1689,574.8934,600.1266,624.23,6.4624,-0.0074,0.3442,-0.3354,0.0345,625.0624,600.1266,574.0609,121.0422,96.1064,70.0407,-0.0056,0.3442,-0.3372,599.7499,95.7298,51.0015,0.5111,1.7282,82.66,0.0014,0.0526
1,4.6,4.6,605.1524,135752.6,502,0,-0.1866,503.9579,-0.0142,0,0,0.0528,0.0522,0.0518,0,0,0,2.9747,0,0,100,0,0,0,0,0,0,0,0,0,0,592.092,-6365.428,0.0754,0.8677,0,0,0,0,0,0,0,0,0,0,4.5659,-0.0072,-0.0036,-0.0036,581.3908,77.4329,101.1945,-23.7616,0.9607,0.7652,7853.41,-0.0072,597.2319,93.274,-11.8808,0,2.9398,89.3137,1.9579,0.0253,0,0,1555010,-503.9579,0,0,0,1.56E+08,0,0,50.1004,30.169,575.4568,600.2437,624.9211,4.2148,-0.0072,0.3442,-0.3356,0.0272,625.2777,600.2437,575.1002,121.3198,96.2858,71.1423,-0.0061,0.3442,-0.3367,600.2072,96.2493,50.1775,0.5011,1.7053,85.1643,0.0014,0.0414
1,4.8,4.8,604.8892,135749.3,502,0,-0.1877,504.1848,-0.0137,0,0,0.0528,0.0522,0.0518,0,0,0,2.99,0,0,100,0,0,0,0,0,0,0,0,0,0,592.2087,-6372.313,0.054,0.433,0,0,0,0,0,0,0,0,0,0,4.5628,-0.0069,-0.0034,-0.0034,580.9943,76.8095,100.7044,-23.8949,0.9605,0.7627,7853.433,-0.0069,596.9243,92.7395,-11.9475,0,11.6189,88.757,2.1848,0.0284,0,0,1555010,-504.1848,0,0,0,1.56E+08,0,0,50.1006,30.1692,574.7589,600.1232,624.0832,2.1032,-0.0069,0.3442,-0.3361,0.0195,624.1727,600.1232,574.6694,119.9879,95.9384,70.4846,-0.0063,0.3442,-0.3367,599.6551,95.4703,49.5033,0.5142,1.7023,87.5628,0.0012,0.0296
1,5,5,605.0241,135772,502,0,-0.1879,504.1176,-0.0131,0,0,0.0528,0.0522,0.0518,0,0,0,2.9732,0,0,100,0,0,0,0,0,0,0,0,0,0,592.3116,-6379.199,0.0329,-0.0055,0,0,0,0,0,0,0,0,0,0,4.5636,-0.0066,-0.0033,-0.0033,581.0945,76.9769,100.9065,-23.9296,0.9604,0.7629,7853.457,-0.0066,597.0475,92.9299,-11.9648,0,5.0859,88.9417,2.1176,0.0275,0,0,1555010,-504.1176,0,0,0,1.56E+08,0,0,50.1008,30.1694,574.8724,600.2461,624.2665,-0.0267,-0.0066,0.3442,-0.3366,0.0119,624.2665,600.2461,574.8724,120.1489,96.1285,70.7548,-0.0064,0.3442,-0.3368,599.795,95.6774,49.3941,0.5137,1.6981,-89.969,0.001,0.018
1,5.2,5.2,604.8626,135773.7,502,0,-0.1862,504.2197,-0.0127,0,0,0.0528,0.0522,0.0518,0,0,0,2.978,0,0,100,0,0,0,0,0,0,0,0,0,0,592.0285,-6383.581,0.0116,-0.4512,0,0,0,0,0,0,0,0,0,0,4.5641,-0.0064,-0.0032,-0.0032,581.1569,76.9372,100.6429,-23.7057,0.9608,0.7645,7853.472,-0.0064,596.9607,92.741,-11.8529,0,15.4986,88.7901,2.2197,0.0289,0,0,1555010,-504.2197,0,0,0,1.56E+08,0,0,50.1009,30.1696,575.1184,600.0389,624.2893,-2.1916,-0.0064,0.3447,-0.337,0.0042,624.3868,600.0389,575.0209,120.1671,95.8192,70.8012,-0.0064,0.3447,-0.337,599.8155,95.5958,49.3659,0.5068,1.6972,-87.453,0.0013,0.0064
1,5.4,5.4,604.8466,135797.3,502,0,-0.1878,504.4355,-0.0129,0,0,0.0528,0.0522,0.0518,0,0,0,2.9792,0,0,100,0,0,0,0,0,0,0,0,0,0,592.2289,-6390.466,-0.0107,-0.893,0,0,0,0,0,0,0,0,0,0,4.5623,-0.0065,-0.0033,-0.0033,580.9284,76.4929,100.4111,-23.9182,0.9605,0.7618,7853.464,-0.0065,596.8738,92.4383,-11.9591,0,21.8766,88.452,2.4355,0.0318,0,0,1555010,-504.4355,0,0,0,1.56E+08,0,0,50.101,30.1698,574.661,600.1043,623.946,-4.3376,-0.0065,0.3452,-0.3374,-0.0039,624.3248,600.1043,574.2822,119.8893,95.6688,69.8467,-0.0065,0.3452,-0.3374,599.5705,95.1349,50.0426,0.516,1.7165,-85.0085,0.0013,-0.0059
