Stage Number,Time since start of test (s),Time since start of stage (s),Radial Pressure (kPa),Radial Volume (mm3),Back Pressure (kPa),Back Volume (mm3),Load Cell (kN),Pore Pressure (kPa),Axial Displacement (mm),L/C Pressure (kPa),L/C Volume (mm3),Local Axial 1,Local Axial 2,Local Radial,Base Pressure (kPa),Base Volume (mm3),Back Differential Pressure (kPa),Axial Displacement 2 (mm),Pore Air Pressure (kPa),Pore Air Volume (mm3),Atmospheric Pressure (kPa),Temperature (°C),Mid Plane PWP (kPa),Back to Cell Differential (kPa),Total Volume Change (mm3),Undefined Tx 1,Undefined Tx 2,Undefined Tx 3,Undefined Tx. 4,HCA secondary control axial load (kN),HCA secondary control torque,Internal Cell Pr. (kPa),Internal Cell Vol. (mm3),Rotational Displ. (mm),Torque,Local Int Defmn 1 (mm),Local Int Defmn 2 (mm),Circumf. Defmn 1 (mm),Circumf. Defmn 2 (mm),Circumf. Defmn 3 (mm),Outer Cell Pr 2 (kPa),Internal cell Pr 2 (kPa),Rotation 2 (°),Secondary Cell Pr (kPa),Secondary Back Pr (kPa),Axial Force (kN),Axial Strain (%),Av Diameter Change (mm),Radial Strain (%),Axial Stress (kPa),Eff. Axial Stress (kPa),Eff. Radial Stress (kPa),Deviator Stress (kPa),Total Stress Ratio (%),Eff. Stress Ratio (%),Current Area (mm2),Shear Strain (%),Cambridge p (kPa),Eff. Cambridge p' (kPa),Max Shear Stress t,Volume Change (mm3),B Value,Mean Stress s/Eff. Axial Stress 2,Excess PWP (kPa),PWP Ratio,Lower Chamber Displacement (mm),Lower Chamber Axial Load (kPa),Specimen Air Volume (mm3),Matric Suction (kPa),Voids ratio,Degree of Saturation (°),Specimen Water Volume (mm3),kRT constant,Permeability IN,Permeability OUT,HCA Outer Rad,HCA Inner Rad,HCA Sigma Z (kPa),HCA Sigma R (kPa),HCA Sigma Theta (kPa),HCA Tau Theta Z,HCA Ez,HCA Er,HCA Etheta,HCA Gamma,HCA Sigma1,HCA Sigma2,HCA Sigma3,HCA Eff Sigma1,HCA Eff Sigma2,HCA Eff Sigma3,HCA E1,HCA E2,HCA E3,HCA P,HCA Eff P,HCA Q,HCA B,HCA Eff R,HCA Alpha,HCA Ev,HCA E1 rtv
1,1.8,1.8,594.89,94807.66,500,0,0.186,499.0845,0.0142,0,0,0.0528,0.0522,0.0518,0,0,0,0.5299,0,0,100,0,0,0,0,0,0,0,0,0,0,608.6296,-9146.586,0.2509,4.6628,0,0,0,0,0,0,0,0,0,0,4.8586,0.0072,0.0036,0.0036,618.5722,119.4877,95.8055,23.6822,1.0398,1.2472,7854.541,0.0072,602.7841,103.6996,11.8411,0,1.9811,107.6466,-0.9155,-0.0077,0,0,1551318,-499.0845,0,0,0,1.55E+08,0,0,50.1489,30.2457,624.0359,600.0591,574.0109,22.6135,0.0072,0.4864,-0.4908,0.0909,632.7428,600.0591,565.3041,133.6583,100.9746,66.2196,0.0154,0.4864,-0.499,599.3687,100.2842,67.4387,0.5154,2.0184,21.0582,0.0028,0.091
1,2,2,594.91,94805.52,500,0,0.1861,499.2848,0.0179,0,0,0.0528,0.0522,0.0518,0,0,0,0.5333,0,0,100,0,0,0,0,0,0,0,0,0,0,608.5845,-9150.342,0.2812,4.9112,0,0,0,0,0,0,0,0,0,0,4.8589,0.0091,0.0046,0.0046,618.5986,119.3138,95.6252,23.6886,1.0398,1.2477,7854.69,0.0091,602.8062,103.5214,11.8443,0,2.3306,107.4695,-0.7152,-0.006,0,0,1551318,-499.2848,0,0,0,1.55E+08,0,0,50.1495,30.2461,624.1121,600.0546,574.1296,23.8173,0.0091,0.4853,-0.4921,0.1019,633.6437,600.0546,564.598,134.3589,100.7698,65.3132,0.0193,0.4853,-0.5023,599.4321,100.1473,69.0457,0.5135,2.0571,21.8111,0.0023,0.1013
1,2.2,2.2,594.99,94800.2,500,0,0.1866,499.5099,0.0215,0,0,0.0528,0.0522,0.0518,0,0,0,0.5539,0,0,100,0,0,0,0,0,0,0,0,0,0,608.2839,-9154.724,0.3071,5.0879,0,0,0,0,0,0,0,0,0,0,4.8601,0.0109,0.0054,0.0054,618.7402,119.2303,95.4801,23.7502,1.0399,1.2487,7854.831,0.0109,602.9067,103.3968,11.8751,0,2.4021,107.3552,-0.4901,-0.0041,0,0,1551318,-499.5099,0,0,0,1.55E+08,0,0,50.15,30.2465,624.5085,599.9914,574.7878,24.6736,0.0109,0.4848,-0.4932,0.1113,634.6742,599.9914,564.6221,135.1643,100.4815,65.1122,0.0229,0.4848,-0.5052,599.7625,100.2527,70.0521,0.5049,2.0759,22.392,0.0025,0.1099
1,2.4,2.4,595.01,94816.8,500,0,0.1877,499.771,0.0249,0,0,0.0528,0.0522,0.0518,0,0,0,0.5406,0,0,100,0,0,0,0,0,0,0,0,0,0,608.4755,-9156.602,0.3262,5.1278,0,0,0,0,0,0,0,0,0,0,4.8615,0.0126,0.0063,0.0063,618.9079,119.1369,95.239,23.8979,1.0402,1.2509,7854.965,0.0126,602.976,103.205,11.949,0,2.7825,107.188,-0.229,-0.0019,0,0,1551318,-499.771,0,0,0,1.55E+08,0,0,50.1505,30.2468,624.6485,600.076,574.5471,24.8663,0.0126,0.4838,-0.4942,0.1182,634.8947,600.076,564.3009,135.1237,100.305,64.5299,0.026,0.4838,-0.5076,599.7572,99.9862,70.5938,0.5068,2.094,22.3942,0.0022,0.1161
1,2.6,2.6,595.01,94843.73,500,0,0.1872,500.0235,0.0275,0,0,0.0528,0.0522,0.0518,0,0,0,0.5536,0,0,100,0,0,0,0,0,0,0,0,0,0,608.1269,-9160.983,0.3371,5.1155,0,0,0,0,0,0,0,0,0,0,4.861,0.0139,0.007,0.007,618.8362,118.8127,94.9865,23.8262,1.04,1.2508,7855.067,0.0139,602.9521,102.9286,11.9131,0,3.2334,106.8996,0.0235,0.0002,0,0,1551318,-500.0235,0,0,0,1.55E+08,0,0,50.1509,30.2471,624.7478,599.9448,575.0767,24.8061,0.0139,0.4833,-0.495,0.1222,635.0142,599.9448,564.8103,134.9907,99.9213,64.7868,0.0282,0.4833,-0.5093,599.9231,99.8996,70.2039,0.5005,2.0836,22.483,0.0022,0.1195
1,2.8,2.8,594.65,94844.25,500,0,0.1865,500.2346,0.0296,0,0,0.0528,0.0522,0.0518,0,0,0,0.5559,0,0,100,0,0,0,0,0,0,0,0,0,0,608.4381,-9164.738,0.3409,5.0551,0,0,0,0,0,0,0,0,0,0,4.8576,0.015,0.0075,0.0075,618.3966,118.162,94.4154,23.7466,1.0399,1.2515,7855.153,0.015,602.5656,102.331,11.8733,0,10.1083,106.2887,0.2346,0.002,0,0,1551318,-500.2346,0,0,0,1.55E+08,0,0,50.1512,30.2474,623.8644,599.8374,573.6965,24.5129,0.015,0.4833,-0.4958,0.1236,633.853,599.8374,563.7078,133.6184,99.6028,63.4732,0.0295,0.4833,-0.5103,599.1328,98.8981,70.1452,0.5151,2.1051,22.1702,0.0025,0.1204
1,3,3,595.16,94854.77,500,0,0.1862,500.4364,0.0316,0,0,0.0528,0.0522,0.0518,0,0,0,0.5606,0,0,100,0,0,0,0,0,0,0,0,0,0,608.5494,-9172.25,0.333,4.9145,0,0,0,0,0,0,0,0,0,0,4.8613,0.016,0.008,0.008,618.8614,118.425,94.7236,23.7014,1.0398,1.2502,7855.232,0.016,603.0605,102.6241,11.8507,0,3.132,106.5743,0.4364,0.0037,0,0,1551318,-500.4364,0,0,0,1.55E+08,0,0,50.1516,30.2478,624.5422,600.1974,574.812,23.8306,0.016,0.4833,-0.4968,0.1207,634.1179,600.1974,565.2363,133.6815,99.761,64.7999,0.0298,0.4833,-0.5106,599.8505,99.4141,68.8816,0.5076,2.063,21.8915,0.0025,0.1171
1,3.2,3.2,594.99,94845,501,0,0.1861,500.4719,0.0327,0,0,0.0528,0.0522,0.0518,0,0,0,0.5624,0,0,100,0,0,0,0,0,0,0,0,0,0,608.4312,-9178.51,0.3161,4.6568,0,0,0,0,0,0,0,0,0,0,4.8599,0.0166,0.0083,0.0083,618.6795,118.2076,94.5181,23.6895,1.0398,1.2506,7855.279,0.0166,602.8865,102.4146,11.8448,0,4.1837,106.3629,-0.5281,-0.0045,0,0,1551318,-500.4719,0,0,0,1.55E+08,0,0,50.1518,30.248,624.3224,600.0469,574.5633,22.5808,0.0166,0.4833,-0.4973,0.1146,633.0417,600.0469,565.844,132.5698,99.575,65.3721,0.0291,0.4833,-0.5098,599.6442,99.1723,67.1977,0.509,2.0279,21.1135,0.0026,0.111
1,3.4,3.4,594.97,94838.38,501,0,0.1861,500.5602,0.0331,0,0,0.0528,0.0522,0.0518,0,0,0,0.5651,0,0,100,0,0,0,0,0,0,0,0,0,0,608.6528,-9180.808,0.297,4.3385,0,0,0,0,0,0,0,0,0,0,4.8598,0.0168,0.0084,0.0084,618.6655,118.1053,94.4098,23.6956,1.0398,1.251,7855.295,0.0168,602.8685,102.3083,11.8478,0,4.5146,106.2576,-0.4398,-0.0037,0,0,1551318,-500.5602,0,0,0,1.55E+08,0,0,50.1519,30.2481,624.1641,600.1177,574.176,21.0372,0.0168,0.4833,-0.4975,0.1077,631.8391,600.1177,566.501,131.2789,99.5575,65.9408,0.0278,0.4833,-0.5085,599.4859,98.9257,65.3381,0.5145,1.9909,20.0435,0.0026,0.1043
1,3.6,3.6,594.99,94874.13,501,0,0.1864,500.6299,0.0333,0,0,0.0528,0.0522,0.0518,0,0,0,0.5749,0,0,100,0,0,0,0,0,0,0,0,0,0,608.3605,-9188.525,0.2757,3.96,0,0,0,0,0,0,0,0,0,0,4.8602,0.0169,0.0085,0.0085,618.7158,118.0859,94.3601,23.7258,1.0399,1.2514,7855.303,0.0169,602.8986,102.2687,11.8629,0,4.4763,106.223,-0.3701,-0.0031,0,0,1551318,-500.6299,0,0,0,1.55E+08,0,0,50.1521,30.2483,624.4222,600.0203,574.6705,19.2017,0.0169,0.4833,-0.498,0.1,630.9711,600.0203,568.1216,130.3412,99.3904,67.4917,0.0264,0.4833,-0.5075,599.7043,99.0744,62.8495,0.5075,1.9312,18.8323,0.0022,0.0968
1,3.8,3.8,594.9,94877.77,501,0,0.1861,500.7287,0.0333,0,0,0.0528,0.0522,0.0518,0,0,0,0.5887,0,0,100,0,0,0,0,0,0,0,0,0,0,608.5018,-9195.33,0.2565,3.5259,0,0,0,0,0,0,0,0,0,0,4.8592,0.0169,0.0085,0.0085,618.5885,117.8598,94.1713,23.6885,1.0398,1.2515,7855.303,0.0169,602.7962,102.0675,11.8443,0,5.5907,106.0155,-0.2713,-0.0023,0,0,1551318,-500.7287,0,0,0,1.55E+08,0,0,50.1522,30.2485,624.1402,600.0173,574.2289,17.0968,0.0169,0.4838,-0.4984,0.093,629.4349,600.0173,568.9342,128.7062,99.2886,68.2055,0.0252,0.4838,-0.5067,599.4621,98.7334,60.5007,0.5138,1.887,17.2073,0.0023,0.09
1,4,4,594.89,94875.05,501,0,0.187,500.8582,0.0337,0,0,0.0528,0.0522,0.0518,0,0,0,0.564,0,0,100,0,0,0,0,0,0,0,0,0,0,608.5328,-9199.768,0.234,3.0186,0,0,0,0,0,0,0,0,0,0,4.8601,0.0171,0.0086,0.0086,618.7018,117.8436,94.0318,23.8118,1.04,1.2532,7855.318,0.0171,602.8273,101.9691,11.9059,0,6.0122,105.9377,-0.1418,-0.0012,0,0,1551318,-500.8582,0,0,0,1.55E+08,0,0,50.1523,30.2487,624.2857,600.0228,574.1563,14.6369,0.0171,0.4843,-0.4988,0.0848,628.2465,600.0228,570.1956,127.3883,99.1646,69.3374,0.024,0.4843,-0.5057,599.4883,98.6301,58.0509,0.5138,1.8372,15.1417,0.0026,0.082
1,4.2,4.2,594.87,94867.73,501,0,0.1863,500.943,0.0344,0,0,0.0528,0.0522,0.0518,0,0,0,0.5658,0,0,100,0,0,0,0,0,0,0,0,0,0,608.5506,-9204.801,0.21,2.4428,0,0,0,0,0,0,0,0,0,0,4.8592,0.0174,0.0087,0.0087,618.5854,117.6424,93.927,23.7154,1.0399,1.2525,7855.342,0.0174,602.7751,101.8321,11.8577,0,6.5007,105.7847,-0.057,-0.0005,0,0,1551318,-500.943,0,0,0,1.55E+08,0,0,50.1524,30.2488,624.1047,600.017,574.0787,11.8448,0.0174,0.4843,-0.499,0.0761,626.7675,600.017,571.4159,125.8245,99.074,70.4729,0.0229,0.4843,-0.5045,599.4001,98.4571,55.3516,0.5167,1.7854,12.6698,0.0027,0.0735
1,4.4,4.4,594.74,94886.77,501,0,0.187,500.9327,0.0351,0,0,0.0528,0.0522,0.0518,0,0,0,0.5692,0,0,100,0,0,0,0,0,0,0,0,0,0,608.2785,-9211.06,0.1847,1.8651,0,0,0,0,0,0,0,0,0,0,4.8589,0.0178,0.0089,0.0089,618.5448,117.6121,93.8073,23.8048,1.04,1.2538,7855.374,0.0178,602.6749,101.7422,11.9024,0,9.3797,105.7097,-0.0673,-0.0006,0,0,1551318,-500.9327,0,0,0,1.55E+08,0,0,50.1527,30.2491,624.1948,599.8335,574.1644,9.0435,0.0178,0.4843,-0.4997,0.067,625.7794,599.8335,572.5799,124.8467,98.9008,71.6472,0.0221,0.4843,-0.504,599.3976,98.4649,53.1995,0.5123,1.7425,9.938,0.0024,0.0646
1,4.6,4.6,594.91,94895.86,501,0,0.1867,501.0667,0.0358,0,0,0.0528,0.0522,0.0518,0,0,0,0.5637,0,0,100,0,0,0,0,0,0,0,0,0,0,608.6619,-9216.819,0.1592,1.2722,0,0,0,0,0,0,0,0,0,0,4.86,0.0181,0.0091,0.0091,618.6829,117.6162,93.8433,23.773,1.04,1.2533,7855.397,0.0181,602.8343,101.7676,11.8865,0,6.2047,105.7298,0.0667,0.0006,0,0,1551318,-501.0667,0,0,0,1.55E+08,0,0,50.1529,30.2493,624.1828,600.0838,574.0099,6.1686,0.0181,0.4843,-0.5002,0.0577,624.9301,600.0838,573.2626,123.8634,99.0171,72.1959,0.0213,0.4843,-0.5034,599.4255,98.3588,51.6675,0.5191,1.7157,6.9073,0.0022,0.0556
1,4.8,4.8,594.81,94912.77,502,0,0.1867,501.1318,0.0366,0,0,0.0528,0.0522,0.0518,0,0,0,0.5762,0,0,100,0,0,0,0,0,0,0,0,0,0,608.6205,-9223.535,0.1294,0.6432,0,0,0,0,0,0,0,0,0,0,4.8592,0.0185,0.0093,0.0093,618.5786,117.4468,93.6782,23.7686,1.04,1.2537,7855.428,0.0185,602.7328,101.601,11.8843,0,8.1087,105.5625,-0.8682,-0.0074,0,0,1551318,-501.1318,0,0,0,1.55E+08,0,0,50.153,30.2495,624.0493,600.0059,573.8207,3.1187,0.0185,0.4848,-0.5006,0.0469,624.2422,600.0059,573.6278,123.1104,98.8741,72.496,0.0206,0.4848,-0.5027,599.2919,98.1602,50.6144,0.5212,1.6982,3.5394,0.0027,0.0451
1,5,5,595.05,94918.03,502,0,0.1864,501.3041,0.0376,0,0,0.0528,0.0522,0.0518,0,0,0,0.5763,0,0,100,0,0,0,0,0,0,0,0,0,0,608.489,-9229.007,0.099,-0.0255,0,0,0,0,0,0,0,0,0,0,4.8608,0.019,0.0095,0.0095,618.7792,117.4751,93.7459,23.7292,1.0399,1.2531,7855.467,0.019,602.9597,101.6556,11.8646,0,5.1524,105.6105,-0.6959,-0.0059,0,0,1551318,-501.3041,0,0,0,1.55E+08,0,0,50.1532,30.2497,624.4418,600.1061,574.6251,-0.1236,0.019,0.4849,-0.5011,0.0359,624.4421,600.1061,574.6248,123.138,98.802,73.3207,0.0202,0.4849,-0.5023,599.7243,98.4202,49.8173,0.5115,1.6794,-0.1422,0.0028,0.0345
1,5.2,5.2,594.77,94914.96,502,0,0.1864,501.3675,0.0387,0,0,0.0528,0.0522,0.0518,0,0,0,0.5791,0,0,100,0,0,0,0,0,0,0,0,0,0,608.478,-9236.725,0.0664,-0.6618,0,0,0,0,0,0,0,0,0,0,4.8586,0.0196,0.0098,0.0098,618.4955,117.128,93.4025,23.7255,1.0399,1.254,7855.515,0.0196,602.6785,101.311,11.8628,0,9.8582,105.2652,-0.6325,-0.0054,0,0,1551318,-501.3675,0,0,0,1.55E+08,0,0,50.1535,30.25,624.0076,599.9273,573.9362,-3.2088,0.0196,0.4848,-0.5018,0.0241,624.2124,599.9273,573.7314,122.8449,98.5598,72.3639,0.0202,0.4848,-0.5024,599.2903,97.9229,50.481,0.5189,1.6976,-3.6519,0.0026,0.0231
1,5.4,5.4,594.88,94929.22,502,0,0.1862,501.4425,0.0402,0,0,0.0528,0.0522,0.0518,0,0,0,0.5759,0,0,100,0,0,0,0,0,0,0,0,0,0,608.278,-9242.358,0.0326,-1.2948,0,0,0,0,0,0,0,0,0,0,4.8593,0.0204,0.0102,0.0102,618.5796,117.1371,93.4375,23.6996,1.0398,1.2536,7855.578,0.0204,602.7798,101.3373,11.8498,0,7.5111,105.2873,-0.5575,-0.0048,0,0,1551318,-501.4425,0,0,0,1.55E+08,0,0,50.1538,30.2503,624.2547,599.9207,574.5171,-6.2779,0.0204,0.4848,-0.5026,0.0118,625.0349,599.9207,573.7369,123.5924,98.4782,72.2944,0.0205,0.4848,-0.5027,599.5641,98.1217,51.298,0.5104,1.7096,-7.0839,0.0026,0.0113
