Stage Number,Time since start of test (s),Time since start of stage (s),Radial Pressure (kPa),Radial Volume (mm3),Back Pressure (kPa),Back Volume (mm3),Load Cell (kN),Pore Pressure (kPa),Axial Displacement (mm),L/C Pressure (kPa),L/C Volume (mm3),Local Axial 1,Local Axial 2,Local Radial,Base Pressure (kPa),Base Volume (mm3),Back Differential Pressure (kPa),Axial Displacement 2 (mm),Pore Air Pressure (kPa),Pore Air Volume (mm3),Atmospheric Pressure (kPa),Temperature (°C),Mid Plane PWP (kPa),Back to Cell Differential (kPa),Total Volume Change (mm3),Undefined Tx 1,Undefined Tx 2,Undefined Tx 3,Undefined Tx. 4,HCA secondary control axial load (kN),HCA secondary control torque,Internal Cell Pr. (kPa),Internal Cell Vol. (mm3),Rotational Displ. (mm),Torque,Local Int Defmn 1 (mm),Local Int Defmn 2 (mm),Circumf. Defmn 1 (mm),Circumf. Defmn 2 (mm),Circumf. Defmn 3 (mm),Outer Cell Pr 2 (kPa),Internal cell Pr 2 (kPa),Rotation 2 (°),Secondary Cell Pr (kPa),Secondary Back Pr (kPa),Axial Force (kN),Axial Strain (%),Av Diameter Change (mm),Radial Strain (%),Axial Stress (kPa),Eff. Axial Stress (kPa),Eff. Radial Stress (kPa),Deviator Stress (kPa),Total Stress Ratio (%),Eff. Stress Ratio (%),Current Area (mm2),Shear Strain (%),Cambridge p (kPa),Eff. Cambridge p' (kPa),Max Shear Stress t,Volume Change (mm3),B Value,Mean Stress s/Eff. Axial Stress 2,Excess PWP (kPa),PWP Ratio,Lower Chamber Displacement (mm),Lower Chamber Axial Load (kPa),Specimen Air Volume (mm3),Matric Suction (kPa),Voids ratio,Degree of Saturation (°),Specimen Water Volume (mm3),kRT constant,Permeability IN,Permeability OUT,HCA Outer Rad,HCA Inner Rad,HCA Sigma Z (kPa),HCA Sigma R (kPa),HCA Sigma Theta (kPa),HCA Tau Theta Z,HCA Ez,HCA Er,HCA Etheta,HCA Gamma,HCA Sigma1,HCA Sigma2,HCA Sigma3,HCA Eff Sigma1,HCA Eff Sigma2,HCA Eff Sigma3,HCA E1,HCA E2,HCA E3,HCA P,HCA Eff P,HCA Q,HCA B,HCA Eff R,HCA Alpha,HCA Ev,HCA E1 rtv
1,0,0,559.8925,101543.1,459,0,-0.0842,460.7617,-0.0002,0,0,0.0528,0.0522,0.0518,0,0,0,6.1126,0,0,100,0,0,0,0,0,0,0,0,0,0,561.2751,-135091.8,0.0011,4.2498,0,0,0,0,0,0,0,0,0,0,4.3132,-0.0001,0,0,549.1747,88.413,99.1308,-10.7178,0.9809,0.8919,7853.967,-0.0001,556.3199,95.5582,-5.3589,0,-0.5639,93.7719,1.7617,0.0199,0,0,1514954,-460.7617,0,0,0,1.51E+08,0,0,52.1816,33.5101,542.171,560.4332,557.4112,19.4255,-0.0001,7.1151,-6.6421,0.0004,570.6578,560.4332,528.9245,109.8961,99.6715,68.1628,-0.0001,7.1151,-6.6421,553.3386,92.5768,41.7333,0.755,1.6123,55.7094,0.4729,0
1,0,0,561.8652,101923,461,0,-0.0948,461.0732,0.0025,0,0,0.0528,0.0522,0.0518,0,0,0,6.1027,0,0,100,0,0,0,0,0,0,0,0,0,0,556.4571,-135430.4,0.0045,4.4297,0,0,0,0,0,0,0,0,0,0,4.3181,0.0013,0.0007,0.0007,549.7909,88.7177,100.792,-12.0743,0.9785,0.8802,7854.077,0.0013,557.8404,96.7672,-6.0372,0,0.1103,94.7549,0.0732,0.0008,0,0,1514954,-461.0732,0,0,0,1.51E+08,0,0,52.1874,33.5187,546.803,559.7501,571.5751,20.2443,0.0013,7.1312,-6.6578,0.0018,582.9218,559.7501,535.4562,121.8486,98.6769,74.383,0.0013,7.1312,-6.6578,559.376,98.3028,47.4656,0.5118,1.6381,60.7297,0.4747,0.0001
1,0.2,0.2,561.986,101941.2,461,0,-0.0925,461.1872,0.001,0,0,0.0528,0.0522,0.0518,0,0,0,6.0869,0,0,100,0,0,0,0,0,0,0,0,0,0,556.2985,-135452.3,0.0259,4.9531,0,0,0,0,0,0,0,0,0,0,4.3213,0.0005,0.0002,0.0002,550.2027,89.0155,100.7988,-11.7833,0.979,0.8831,7854.014,0.0005,558.0583,96.8711,-5.8917,0,0.1554,94.9072,0.1872,0.0021,0,0,1514954,-461.1872,0,0,0,1.51E+08,0,0,52.1875,33.5191,547.5776,559.7617,572.198,22.6364,0.0005,7.1329,-6.6583,0.0102,585.655,559.7617,534.1206,124.4678,98.5745,72.9334,0.0005,7.1329,-6.6583,559.8458,98.6586,51.5344,0.4976,1.7066,59.2692,0.4751,0.0008
1,0.4,0.4,561.7639,101943.8,461,0,-0.0936,460.9671,-0.001,0,0,0.0528,0.0522,0.0518,0,0,0,6.1075,0,0,100,0,0,0,0,0,0,0,0,0,0,556.2663,-135465.5,0.0447,5.4534,0,0,0,0,0,0,0,0,0,0,4.3185,-0.0005,-0.0003,-0.0003,549.8517,88.8846,100.7968,-11.9122,0.9788,0.8818,7853.936,-0.0005,557.7932,96.8261,-5.9561,0,0.0631,94.8407,-0.0329,-0.0004,0,0,1514954,-460.9671,0,0,0,1.51E+08,0,0,52.1875,33.5193,547.0032,559.6138,571.6351,24.923,-0.0005,7.134,-6.6585,0.0176,587.1191,559.6138,531.5191,126.152,98.6467,70.552,-0.0005,7.134,-6.6585,559.4173,98.4502,55.6,0.5053,1.7881,58.1484,0.475,0.0013
1,0.6,0.6,562.2701,101958,461,0,-0.0943,460.9144,-0.0023,0,0,0.0528,0.0522,0.0518,0,0,0,6.1017,0,0,100,0,0,0,0,0,0,0,0,0,0,556.1838,-135468.6,0.0663,5.9129,0,0,0,0,0,0,0,0,0,0,4.3217,-0.0012,-0.0006,-0.0006,550.263,89.3486,101.3557,-12.0071,0.9786,0.8815,7853.881,-0.0012,558.2678,97.3534,-6.0036,0,0.0294,95.3522,-0.0856,-0.001,0,0,1514954,-460.9144,0,0,0,1.51E+08,0,0,52.1873,33.5192,547.7834,559.8898,573.1982,27.0233,-0.0012,7.1346,-6.6582,0.0261,590.3527,559.8898,530.6288,129.4383,98.9754,69.7144,-0.0011,7.1346,-6.6583,560.2904,99.376,59.7239,0.4899,1.8567,57.5924,0.4752,0.002
1,0.8,0.8,562.1489,101958.4,461,0,-0.0924,460.8437,-0.004,0,0,0.0528,0.0522,0.0518,0,0,0,6.1121,0,0,100,0,0,0,0,0,0,0,0,0,0,556.2822,-135470.5,0.0945,6.3922,0,0,0,0,0,0,0,0,0,0,4.3226,-0.0021,-0.0011,-0.0011,550.3825,89.5388,101.3052,-11.7664,0.9791,0.8839,7853.81,-0.0021,558.2268,97.3831,-5.8832,0,0.0014,95.422,-0.1563,-0.0017,0,0,1514954,-460.8437,0,0,0,1.51E+08,0,0,52.1871,33.5191,547.8858,559.8545,572.6828,29.2142,-0.0021,7.1352,-6.6579,0.0372,592.0206,559.8545,528.548,131.1769,99.0108,67.7043,-0.002,7.1352,-6.658,560.1411,99.2973,63.4726,0.4932,1.9375,56.4982,0.4752,0.0028
1,1,1,562.0763,101953.6,461,0,-0.0923,460.7757,-0.006,0,0,0.0528,0.0522,0.0518,0,0,0,6.1308,0,0,100,0,0,0,0,0,0,0,0,0,0,555.9897,-135471.1,0.1316,6.8142,0,0,0,0,0,0,0,0,0,0,4.3221,-0.0031,-0.0016,-0.0016,550.3244,89.5487,101.3006,-11.7519,0.9791,0.884,7853.731,-0.0031,558.159,97.3833,-5.876,0,-0.0278,95.4247,-0.2243,-0.0025,0,0,1514954,-460.7757,0,0,0,1.51E+08,0,0,52.1869,33.519,547.9874,559.6959,573.0051,31.1432,-0.0031,7.1358,-6.6575,0.0518,594.0577,559.6959,526.9348,133.282,98.9202,66.1591,-0.0029,7.1358,-6.6577,560.2295,99.4538,67.1229,0.4881,2.0146,55.9416,0.4752,0.0039
1,1.2,1.2,561.7475,101953.7,461,0,-0.0924,460.9134,-0.009,0,0,0.0528,0.0522,0.0518,0,0,0,6.115,0,0,100,0,0,0,0,0,0,0,0,0,0,556.089,-135474.2,0.1822,7.1975,0,0,0,0,0,0,0,0,0,0,4.3193,-0.0047,-0.0023,-0.0023,549.9767,89.0633,100.8341,-11.7708,0.979,0.8833,7853.606,-0.0047,557.8239,96.9105,-5.8854,0,0.0366,94.9487,-0.0866,-0.001,0,0,1514954,-460.9134,0,0,0,1.51E+08,0,0,52.1865,33.5188,547.3378,559.5345,571.9077,32.8959,-0.0047,7.1369,-6.6569,0.0718,594.7377,559.5345,524.5079,133.8243,98.6211,63.5945,-0.0043,7.1369,-6.6573,559.5933,98.68,70.2298,0.4987,2.1043,55.239,0.4753,0.0054
1,1.4,1.4,561.9254,101931.7,461,0,-0.0934,461.0822,-0.0123,0,0,0.0528,0.0522,0.0518,0,0,0,6.0955,0,0,100,0,0,0,0,0,0,0,0,0,0,556.2739,-135481.1,0.2541,7.5609,0,0,0,0,0,0,0,0,0,0,4.3197,-0.0064,-0.0032,-0.0032,550.0369,88.9547,100.8432,-11.8885,0.9788,0.8821,7853.472,-0.0064,557.9626,96.8804,-5.9443,0,0.1114,94.899,0.0822,0.0009,0,0,1514954,-461.0822,0,0,0,1.51E+08,0,0,52.1862,33.5187,547.3115,559.7151,572.0731,34.5575,-0.0064,7.1381,-6.6564,0.1001,596.4007,559.7151,522.9839,135.3185,98.6329,61.9017,-0.0056,7.1381,-6.6572,559.6999,98.6177,73.4168,0.5003,2.186,54.8555,0.4753,0.0075
1,1.6,1.6,561.7897,101936.2,461,0,-0.0915,461.7489,-0.014,0,0,0.0528,0.0522,0.0518,0,0,0,6.116,0,0,100,0,0,0,0,0,0,0,0,0,0,556.379,-135494.9,0.4108,7.84,0,0,0,0,0,0,0,0,0,0,4.3205,-0.0073,-0.0036,-0.0036,550.1437,88.3948,100.0408,-11.646,0.9793,0.8836,7853.402,-0.0073,557.9077,96.1588,-5.823,0,0.4461,94.2178,0.7489,0.0085,0,0,1514954,-461.7489,0,0,0,1.51E+08,0,0,52.1861,33.5188,547.3846,559.6736,571.5049,35.8335,-0.0073,7.1392,-6.6564,0.1618,597.2532,559.6736,521.6362,135.5043,97.9247,59.8873,-0.0053,7.1392,-6.6584,559.521,97.7721,75.617,0.503,2.2627,54.3006,0.4755,0.0121
